# Non Bond Liquid-Liquid potential for Coarse-Grained Perfluoropolyether (2018/05/23)

NBLL_CG_PFPE
N 161

118	13.70	-3.212163e-03	-2.093423e-03
119	13.80	-3.008168e-03	-1.989482e-03
120	13.90	-2.814266e-03	-1.891413e-03
121	14.00	-2.629885e-03	-1.798829e-03
122	14.10	-2.454500e-03	-1.711402e-03
123	14.20	-2.287605e-03	-1.628804e-03
124	14.30	-2.128740e-03	-1.550677e-03
125	14.40	-1.977469e-03	-1.476842e-03
126	14.50	-1.833371e-03	-1.407032e-03
127	14.60	-1.696063e-03	-1.340917e-03
128	14.70	-1.565188e-03	-1.278350e-03
129	14.80	-1.440393e-03	-1.219092e-03
130	14.90	-1.321369e-03	-1.162933e-03
131	15.00	-1.207806e-03	-1.109756e-03
132	15.10	-1.099418e-03	-1.059320e-03
133	15.20	-9.959423e-04	-1.011448e-03
134	15.30	-8.971284e-04	-9.660805e-04
135	15.40	-8.027262e-04	-9.230078e-04
136	15.50	-7.125269e-04	-8.821111e-04
137	15.60	-6.263040e-04	-8.433010e-04
138	15.70	-5.438667e-04	-8.063985e-04
139	15.80	-4.650243e-04	-7.713442e-04
140	15.90	-3.895978e-04	-7.380188e-04
141	16.00	-3.174205e-04	-7.063029e-04
142	16.10	-2.483372e-04	-6.761670e-04
143	16.20	-1.821871e-04	-6.474916e-04
144	16.30	-1.188389e-04	-6.201873e-04
145	16.40	-5.814964e-05	-5.941947e-04
146	16.50	0.000000e+00	-2.907482e-04
147	16.60	0.000000e+00	-0.000000e+00
148	16.70	0.000000e+00	-0.000000e+00
149	16.80	0.000000e+00	-0.000000e+00
150	16.90	0.000000e+00	-0.000000e+00
151	17.00	0.000000e+00	-0.000000e+00
152	17.10	0.000000e+00	-0.000000e+00
153	17.20	0.000000e+00	-0.000000e+00
154	17.30	0.000000e+00	-0.000000e+00
155	17.40	0.000000e+00	-0.000000e+00
156	17.50	0.000000e+00	-0.000000e+00
157	17.60	0.000000e+00	-0.000000e+00
158	17.70	0.000000e+00	-0.000000e+00
159	17.80	0.000000e+00	-0.000000e+00
160	17.90	0.000000e+00	-0.000000e+00
161	18.00	0.000000e+00	-0.000000e+00
