# Bond Angle potential for Coarse-Grained Perfluoropolyether (2018/05/23)

BA_CG_PFPE
N 181

125	124.00	5.202270e-02	-2.495800e-03
126	125.00	5.338940e-02	-4.226900e-03
127	126.00	6.047650e-02	-3.474700e-03
128	127.00	6.033880e-02	1.948550e-03
129	128.00	5.657940e-02	3.133800e-03
130	129.00	5.407120e-02	3.567000e-04
131	130.00	5.586600e-02	-2.296850e-03
132	131.00	5.866490e-02	-2.742000e-04
133	132.00	5.641440e-02	5.719450e-03
134	133.00	4.722600e-02	8.256600e-03
135	134.00	3.990120e-02	3.529900e-03
136	135.00	4.016620e-02	-1.537150e-03
137	136.00	4.297550e-02	-8.061500e-04
138	137.00	4.177850e-02	6.689500e-04
139	138.00	4.163760e-02	2.626500e-03
140	139.00	3.652550e-02	2.672650e-03
141	140.00	3.629230e-02	-2.501500e-04
142	141.00	3.702580e-02	-2.759000e-03
143	142.00	4.181030e-02	-5.643650e-03
144	143.00	4.831310e-02	-9.328150e-03
145	144.00	6.046660e-02	-8.098350e-03
146	145.00	6.450980e-02	-1.810950e-03
147	146.00	6.408850e-02	-2.061500e-04
148	147.00	6.492210e-02	-6.982150e-03
149	148.00	7.805280e-02	-6.631500e-03
150	149.00	7.818510e-02	-5.654600e-03
151	150.00	8.936200e-02	-9.469600e-03
152	151.00	9.712430e-02	-8.323000e-03
153	152.00	1.060080e-01	-6.862850e-03
154	153.00	1.108500e-01	-2.833000e-03
155	154.00	1.116740e-01	-3.567500e-03
156	155.00	1.179850e-01	-5.436500e-03
157	156.00	1.225470e-01	-2.407000e-03
158	157.00	1.227990e-01	-1.511000e-03
159	158.00	1.255690e-01	-3.160500e-03
160	159.00	1.291200e-01	-2.155000e-03
161	160.00	1.298790e-01	1.494500e-03
162	161.00	1.261310e-01	2.897000e-03
163	162.00	1.240850e-01	1.725000e-04
164	163.00	1.257860e-01	-3.496000e-03
165	164.00	1.310770e-01	-8.490000e-03
166	165.00	1.427660e-01	-3.176000e-03
167	166.00	1.374290e-01	-3.605000e-04
168	167.00	1.434870e-01	2.103500e-03
169	168.00	1.332220e-01	-2.900000e-04
170	169.00	1.440670e-01	-1.561500e-03
171	170.00	1.363450e-01	1.443000e-03
172	171.00	1.411810e-01	2.135000e-03
173	172.00	1.320750e-01	1.980500e-03
174	173.00	1.372200e-01	6.820000e-04
175	174.00	1.307110e-01	2.286000e-03
176	175.00	1.326480e-01	1.092000e-03
177	176.00	1.285270e-01	-1.883100e-02
178	177.00	1.703100e-01	-6.343250e-02
179	178.00	2.553920e-01	-8.677050e-02
180	179.00	3.438510e-01	-1.076040e-01
181	180.00	4.706000e-01	-1.267490e-01
